Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,Season,EnergyConsumption
14.911575283994909,30.248312200252354,969.8263272954784,4,On,On,35.49080339924384,Friday,No,Winter,67.52569027194819
34.24918247442961,25.26431725910114,1600.9078559833195,3,On,Off,1.1086912115293501,Wednesday,No,Summer,95.04574167694557
6.413109629471786,38.60558213373508,1099.347849295385,5,Off,On,26.296064709922355,Friday,No,Winter,53.1395970546613
7.31767678420454,37.49138796547033,1788.3791390158535,7,Off,On,11.80279253534134,Thursday,Yes,Winter,41.54205247029789
27.992322048479064,33.3910550508183,2018.0251526715106,0,On,Off,18.160262669589354,Tuesday,Yes,Summer,61.95011429269514
33.74141161709478,20.295964896875567,2957.1639848185578,1,On,On,22.18517446797777,Saturday,No,Summer,107.94632833023387
22.04587929140479,80.17174811155763,1193.0111395585132,6,Off,On,49.78250136009759,Wednesday,Yes,Rainy,33.63293866973025
34.166672705496055,28.290361150050803,2313.2851648194955,6,Off,On,34.21445806339956,Wednesday,No,Summer,90.72654372549603
25.293253113096632,72.8961252668922,2666.9995127724005,4,On,Off,12.987198358513686,Sunday,No,Rainy,70.94515600440681
30.59402029543702,20.60708030926375,1769.435026448402,10,On,Off,24.16347770873682,Saturday,No,Summer,113.98169127017715
6.542891018093049,37.0292973646857,1607.8565366822222,13,Off,Off,1.071182272099136,Saturday,No,Winter,55.554086316855255
21.50128441646347,85.19869999713666,986.4448597750052,3,Off,Off,21.8322805288499,Saturday,Yes,Rainy,30.0
26.237386579330398,88.92481560171746,1914.363989582619,9,Off,On,10.791652206612989,Saturday,Yes,Rainy,48.601680649763466
27.73544844370678,71.51298642741496,1166.266033154018,14,On,Off,23.811134478281957,Saturday,No,Rainy,99.23401229092109
33.40963179867226,29.919062818425065,2326.297272444538,14,Off,On,13.60633809710401,Wednesday,No,Summer,106.16428944052575
28.4814122758615,20.41721161940696,2184.635199017057,6,Off,Off,1.5061091888904254,Friday,No,Summer,82.65369837108904
25.383048468683366,74.06097162775426,2867.816137916251,5,Off,On,43.82682287945973,Tuesday,Yes,Rainy,36.067090769337895
32.43598151683993,26.25819211596448,2759.334907644498,8,Off,Off,33.207299591371054,Sunday,Yes,Summer,52.435591659979806
13.99811770562289,48.48215310935136,1314.1615514529506,12,Off,On,26.185289163521908,Monday,No,Winter,71.21938659025611
36.051689950266336,34.93995107323665,2072.056555832031,15,Off,On,9.856063459046311,Friday,Yes,Summer,86.28722696914782
14.736019165425589,36.50319701572538,2401.0914040134203,11,Off,Off,8.074778733155958,Wednesday,No,Winter,65.23242039626221
35.314007366238,24.54023778682699,2263.7515316701197,3,Off,Off,6.324150880385088,Tuesday,No,Summer,81.93965745358908
10.967170392340877,33.62237678517878,2177.2288555151017,6,On,On,6.650173810187532,Thursday,No,Winter,78.01953064888752
24.20721052367741,80.73942885266868,1410.5954575144006,15,Off,Off,7.515143352824078,Thursday,No,Rainy,74.85489594218778
38.61635253937165,39.39433386518492,927.8040563218098,9,On,On,9.828149663289864,Friday,Yes,Summer,93.53538679597301
37.58813445742603,35.728272319231266,1005.9700055950267,7,Off,Off,7.4229429098430275,Wednesday,Yes,Summer,63.61625068142339
28.507234750382388,25.99700014872614,2498.264101922522,1,Off,On,24.6128403863452,Sunday,Yes,Summer,57.13035120278875
27.162649783340644,22.37235958423945,1272.7389088779792,11,On,Off,3.210828143426736,Friday,No,Summer,113.64729788643072
38.88798223508885,25.21295731287992,2699.015435006794,0,On,On,25.137318124100872,Wednesday,No,Summer,108.34748026142314
10.571863963015996,40.91896033077588,2972.33519119636,9,Off,Off,42.787924182731594,Thursday,Yes,Winter,30.0
23.209020060076146,75.99488887460946,2989.995569825512,7,On,Off,49.77887667441708,Tuesday,Yes,Rainy,41.20116679959136
23.108752667836562,86.12008890714698,801.9944704915944,13,Off,Off,36.30740924604417,Monday,Yes,Rainy,42.01904302079672
34.779920669681474,28.123169629278884,1281.2822794432777,1,On,Off,47.477029114198,Wednesday,Yes,Summer,52.11999176877283
12.803103046884175,32.19767057193177,2751.7625293587344,7,On,On,45.151322087237986,Thursday,Yes,Winter,47.65998620562228
7.390130018484853,45.689941863195344,2443.2704520269094,15,On,On,20.664591633933494,Monday,Yes,Winter,58.6890194852264
21.32914669089401,76.51704423256648,2365.9984625718516,7,On,On,15.219615894412891,Saturday,No,Rainy,90.69584018393812
9.350356996653149,47.52045224724668,1406.1713032787388,14,Off,Off,40.813556887240125,Monday,No,Winter,62.27952276098243
24.632322774705266,79.94365654804896,849.7626346291926,3,On,On,29.247987848519784,Wednesday,No,Rainy,94.4245271115922
20.787659350238634,72.52638059181605,1340.0173504236668,5,On,On,27.910156757291865,Saturday,No,Rainy,76.67838079518651
24.58330386867655,75.2699487400678,1021.7662600684424,0,On,On,14.981906625076508,Thursday,No,Rainy,74.03940307830992
10.79156136989949,38.0319638907511,2753.556396606754,8,Off,On,2.4568907197547283,Monday,Yes,Winter,43.31012690571921
14.782653431652333,43.93578395310935,2216.184011426979,14,Off,Off,32.31667546258187,Monday,Yes,Winter,30.55742260673251
27.25195618631315,84.67970661598491,2793.905423411021,15,On,Off,23.842308013872675,Thursday,Yes,Rainy,70.18001750971553
7.775682865518525,48.4346496561204,1149.3040218149822,6,Off,Off,38.88445678406798,Wednesday,Yes,Winter,30.0
10.70931662824492,46.81675770288214,876.6654641841792,11,Off,Off,32.173383824318535,Friday,Yes,Winter,35.36941149831434
11.909549321434193,33.27891752817161,1218.2472704148463,11,Off,Off,34.42416571651057,Monday,Yes,Winter,38.30777717542459
26.9749280184768,24.999465677955847,1014.1533105863741,11,Off,On,18.690578558235654,Thursday,Yes,Summer,77.84517159995605
7.200334630243745,44.98300600320216,830.2499411701788,14,Off,On,46.04259840991495,Monday,No,Winter,65.36323231612525
19.174548032578144,85.1892703012769,1173.1966602697416,8,On,Off,36.05663278671018,Thursday,No,Rainy,69.70442497763975
30.53105867061108,22.94205704192992,843.8852810927674,14,On,On,32.32535340848051,Friday,Yes,Summer,76.56887779458854
9.848691756348732,47.86007360027685,1094.7998562017451,6,On,Off,14.230911991878942,Friday,No,Winter,59.96352437592185
24.72052391993393,79.58054053266332,2600.920820178035,15,On,Off,39.557417325201946,Saturday,No,Rainy,102.67927525456193
19.86303482546122,76.63976442257851,2424.59453632667,1,Off,On,26.43073417279337,Friday,Yes,Rainy,32.787631287258286
26.868851938259198,32.09283833299083,995.3873091191186,12,Off,Off,13.646936643411124,Saturday,No,Summer,94.55944466024775
18.050153045341375,85.30611218526899,2969.5571260683823,13,Off,Off,0.5741662271802672,Friday,Yes,Rainy,41.625057865261454
25.46837981563805,32.95582018399686,1495.527254466363,8,On,On,3.274170647081398,Friday,Yes,Summer,79.79984768888558
22.879818146427834,73.94937504696864,846.9931825756065,15,Off,Off,38.42720565220137,Sunday,No,Rainy,77.83361964374755
9.75876801924174,39.02191596414979,2286.6813117878237,11,Off,Off,42.70043795222464,Friday,No,Winter,50.75783752995441
7.834085849603563,39.803378761800644,2307.2979565781243,10,Off,On,37.17361433970398,Friday,No,Winter,44.04342499292471
20.685989248693485,74.21374518946044,1770.9425272907674,9,Off,Off,27.90182564827626,Monday,Yes,Rainy,36.26085955880872
5.042904707224283,36.98532256367276,1717.2189479643885,8,On,Off,43.572756330380635,Friday,Yes,Winter,39.5132220611145
5.936211740889059,46.582571361705774,2011.7320522618706,14,On,Off,46.10008927620163,Monday,Yes,Winter,37.79854240441955
25.378520025433275,83.38163987068197,1798.5821805523397,14,Off,On,40.7187629160165,Wednesday,No,Rainy,80.2493472947628
29.961100512009907,28.639027931547346,1098.4320868185328,10,On,Off,49.911860088511496,Thursday,Yes,Summer,65.30234706785886
12.47286110887859,43.395058636159774,979.9248121220603,11,Off,On,47.72883925478064,Sunday,No,Winter,58.05613878668095
26.673053218958454,28.810400426558704,2221.2679030652407,9,Off,Off,26.41746345743324,Thursday,No,Summer,78.50601334880488
30.55335415702347,38.24188263685171,2367.2247458097213,8,Off,On,26.590284293738183,Wednesday,No,Summer,95.38976605141035
37.54902099763847,20.859488883684318,2138.2077991472042,10,On,Off,42.58947347253186,Saturday,No,Summer,108.67504797814424
13.51253578386872,43.68003604782972,1557.5918970514385,12,Off,Off,2.601396422432034,Saturday,No,Winter,53.49939355039072
23.495475816897628,76.63836126565143,1701.0507627915952,10,On,Off,40.142843466846415,Friday,Yes,Rainy,43.72612457151456
25.80898938188812,30.554081663651758,2926.4719192376792,4,Off,On,10.327277135746954,Friday,No,Summer,87.42053285257944
22.759497364915454,77.47563613700767,2340.327772656933,13,Off,Off,38.95741324113925,Sunday,Yes,Rainy,34.12871156665678
11.64253321268373,30.584118125425437,1355.1602208650393,15,On,Off,35.20972173937588,Sunday,Yes,Winter,53.494461444863504
30.156291658934062,24.68150957896586,1026.9520214746562,4,On,Off,47.69728706757734,Thursday,Yes,Summer,56.405177725198975
11.914010164731206,43.642432916002704,2888.64862629654,13,On,Off,43.08824647964176,Saturday,No,Winter,56.126943036992
28.747471839090338,37.428585031189755,2489.9814748915196,12,On,On,39.71009327848438,Saturday,Yes,Summer,74.40652463405914
10.51958437726475,44.791802141311905,1124.8096534816332,4,On,Off,34.06202435062608,Monday,No,Winter,53.210224081993125
10.04573808514512,47.632974842554226,2964.3331832542567,5,Off,On,14.58901793374766,Wednesday,Yes,Winter,35.89804213741102
26.36423137573082,76.88191365044068,2967.2154084157096,2,Off,Off,38.02289636047926,Friday,No,Rainy,47.23210797202928
20.36856804474167,76.62662033323429,1626.6968300816775,7,Off,On,15.177788431548661,Thursday,Yes,Rainy,38.223187815787355
21.01951268479282,84.81570150332334,2845.0097479622564,10,Off,Off,18.644303985363543,Thursday,No,Rainy,69.1458972617725
27.251675713923916,36.51031899192172,1349.891618192952,5,On,Off,10.203757665728864,Tuesday,Yes,Summer,62.653712432614604
7.9505259821339305,38.00030115407036,1111.928220464506,11,Off,On,4.88502663803736,Friday,Yes,Winter,42.25932545182557
33.81130281708302,22.06584661231647,2810.241393687151,13,On,Off,1.9578875399560713,Wednesday,No,Summer,119.74404806810696
19.743169709147516,77.20861828740502,2168.7571120069642,14,Off,Off,22.878181582266095,Monday,Yes,Rainy,42.609284517568305
12.065581419412789,46.85733817706015,2974.392773051134,5,Off,On,15.905504456822396,Tuesday,Yes,Winter,30.0
14.2474628561961,38.80593239184965,1366.739477699748,13,Off,Off,17.53573220657393,Friday,No,Winter,64.65622386661865
5.69122201076495,41.40650757759096,1401.4431425068763,9,Off,Off,8.022781929264006,Friday,No,Winter,54.20770740723666
11.572422476043489,31.855501910939537,1651.1626178180813,6,On,On,5.66821576937352,Saturday,No,Winter,90.13809643225929
31.913877938231906,38.808501581916246,2820.5422736312917,3,Off,On,47.37222563571967,Monday,No,Summer,78.81659954252115
19.86985548903997,89.50165147785475,2549.0952860194034,10,On,Off,41.765774434844005,Tuesday,No,Rainy,74.170069395102
27.00024977187214,88.22132172242368,2368.1722312525276,8,On,On,45.95657849531164,Friday,Yes,Rainy,64.30407228287856
36.770377021117014,37.8533077888066,2967.0480762350194,11,On,On,16.119656339491417,Tuesday,Yes,Summer,94.96148310122318
38.41947595902009,32.51480462405557,1751.3578461615687,15,Off,Off,46.237232335686876,Sunday,No,Summer,107.43162124582607
30.240989266375863,37.30436549748828,1604.697800065085,0,Off,On,11.732934268797724,Friday,Yes,Summer,57.500805502214796
22.047875188066847,74.04809747681944,2932.303278639877,9,Off,Off,3.3315444598146557,Tuesday,No,Rainy,76.808313220918
27.414857527205886,21.6142648874127,2987.233943398134,5,On,On,34.441814368899145,Sunday,Yes,Summer,78.10017683418201
26.80317204817105,23.435419288553582,2783.0910964357395,14,Off,On,4.314715126007663,Monday,Yes,Summer,85.80238276530396
24.54637563529613,88.46582923255872,910.3576016604547,7,Off,Off,5.830165906724316,Saturday,No,Rainy,68.51752829817333
18.40358225237546,84.14684004012219,2791.8873783595254,0,Off,Off,36.97779537881563,Wednesday,No,Rainy,36.2790845045186
32.764579914183045,21.833186584306123,2632.328235263164,11,Off,Off,31.855270654976405,Wednesday,No,Summer,86.9826639064309
31.356494844946276,28.965639550000585,816.1471089528329,0,Off,On,48.90897843945544,Saturday,Yes,Summer,46.45774010320038
36.89687597460909,23.495957838321775,2976.6758345629223,3,Off,Off,41.39480446049599,Thursday,Yes,Summer,49.85341691889353
23.905347831957833,81.53656403386483,1440.3145099702026,12,On,On,25.375753058094624,Saturday,No,Rainy,98.22906977443543
12.239049747979845,47.993885821634876,2990.3156747373223,12,Off,Off,45.468411265638366,Friday,Yes,Winter,33.737923070124225
30.904016113249,26.49511800754494,2335.7521955745124,1,Off,Off,6.728697733311689,Wednesday,No,Summer,75.3523473642006
23.971743083304684,86.63479366990407,2040.4003585566434,2,On,On,19.562023591177713,Monday,No,Rainy,68.88228632277048
18.697636246121714,82.63565456323207,1593.8601872590384,0,Off,On,43.01317226387086,Monday,No,Rainy,40.57379445593669
7.997005023243515,40.64904018246204,1964.7912341488645,0,On,On,22.018776317861484,Monday,No,Winter,57.18760149941511
35.200737718011624,21.70135356029316,1103.7991391216888,13,On,On,48.88651072916265,Saturday,No,Summer,100.12050464972353
33.90792677751705,30.260079636123116,2586.9597554191964,8,Off,Off,18.837372167095445,Wednesday,No,Summer,90.02584610942594
23.29213657910202,78.52068861789186,950.3375788755438,2,Off,On,10.343296388355643,Sunday,Yes,Rainy,38.45878118510864
11.484846673668951,49.63428415356563,2286.152157642161,9,On,Off,2.311239331933451,Thursday,Yes,Winter,56.79087553681888
26.69894115688526,76.51324028075071,936.007835039637,4,On,On,36.99005821516083,Saturday,No,Rainy,90.52587091279287
31.080850858795586,37.51101923896606,1287.609292367,4,On,On,44.09846039771547,Thursday,Yes,Summer,68.24478193497666
10.72631074068552,42.66276085141163,1494.0515054815437,10,On,On,4.238888009032404,Wednesday,No,Winter,98.62019399954295
27.46766085485693,33.51050988555003,2780.6294692297724,2,Off,Off,26.45864346844761,Tuesday,No,Summer,70.01457180083322
23.2737672930763,81.98657878423109,2966.0608267566568,13,Off,Off,40.16353908798762,Friday,No,Rainy,73.08052947800702
27.031004951294864,38.32775961767787,2078.3421649172233,10,On,On,40.88799308752398,Sunday,Yes,Summer,84.02360778497602
9.303074975852498,30.04231331359858,2348.440578652659,7,Off,On,42.500015505897494,Thursday,No,Winter,46.88683449255629
6.243995870052281,35.82577276380482,827.4094362890322,1,On,Off,40.66256063973246,Friday,No,Winter,39.63215485689384
11.583194162628057,43.290561734985,2732.79040856533,1,Off,On,3.3375356337103588,Saturday,Yes,Winter,35.03163308844273
19.771431191067013,79.71899425837128,2356.1578188478875,9,On,Off,4.810527238192503,Friday,Yes,Rainy,54.502126066142736
24.47765702033677,81.25130421833903,1081.7425311781667,11,Off,On,26.24024623516262,Saturday,No,Rainy,74.19563233821133
22.72022749914901,76.5698265504468,1653.1825988123205,1,Off,Off,2.0261394398772667,Sunday,Yes,Rainy,34.85956805720531
19.634053143453745,72.153979871449,1204.9219918536305,6,On,On,3.7031787574058725,Friday,No,Rainy,90.45728826057422
35.47686742337319,23.921274106700672,1853.8175981424836,8,Off,Off,12.016577709221682,Tuesday,Yes,Summer,63.33406584731236
29.443975150598042,26.386151011309824,2404.1580573028577,6,On,Off,23.955696286779432,Monday,No,Summer,100.94952538364613
25.65515191226845,81.5967592241623,2549.4909670223014,10,Off,On,46.26989804575729,Monday,No,Rainy,57.72515305904365
20.936962153177465,80.11422105663846,1519.341887613015,9,On,Off,10.44304680722497,Sunday,Yes,Rainy,62.13570854116525
30.620802160051845,30.877068424311815,2967.8492808714545,9,Off,On,45.5154502249619,Saturday,Yes,Summer,56.875896576077196
22.96343867475112,87.15231093926224,2154.1877758860446,6,Off,Off,42.116457892893614,Thursday,Yes,Rainy,30.74466837942977
31.75899474592964,29.184625205326267,1184.0882012985544,13,Off,Off,0.3391686698635432,Thursday,No,Summer,112.09395456889008
19.026313001770607,75.12582817969111,2820.0859680611966,1,Off,On,31.472341050443646,Friday,No,Rainy,50.87734409782812
11.858072731948393,46.031560654495934,1343.5887516454181,0,Off,On,41.78793321121715,Thursday,Yes,Winter,30.0
36.7895447914711,20.776976874182765,2096.481029283711,13,Off,Off,20.036842772128843,Wednesday,Yes,Summer,80.05229086194068
22.895452781285215,86.30686198297973,1024.6057061172776,2,Off,On,34.776665400424925,Monday,No,Rainy,57.823194863685615
21.518434085302058,75.47336176521357,2591.1907268749414,4,Off,Off,38.18002019369345,Saturday,Yes,Rainy,30.0
27.005655403769207,78.61167371338814,2776.770454204834,9,On,On,16.606296766183416,Monday,No,Rainy,90.68422195519553
39.201345594845606,21.615914618961497,2328.74828189282,3,On,Off,22.567430727524663,Saturday,Yes,Summer,79.464295250582
34.47838419161087,32.75382810024154,2443.758864809482,6,On,On,14.274025560603315,Sunday,No,Summer,104.73605292819701
29.17359085677657,20.163545088625455,1689.2560786673905,12,Off,Off,34.79438902668729,Tuesday,No,Summer,89.24927229635391
35.874585384623686,26.13630918579357,1819.1227424444596,7,Off,Off,48.61544928040307,Saturday,Yes,Summer,57.12524968442163
24.556337275472035,73.67717443469094,1929.8055177012275,5,On,Off,14.979448264805011,Sunday,Yes,Rainy,47.12248715115399
34.446544024833415,29.56585827409081,2069.645555408364,12,On,On,47.07997324617176,Friday,No,Summer,110.97909379702331
23.411982986904498,74.31008889419329,2016.9939089623301,9,On,Off,39.33514743411223,Friday,No,Rainy,73.42955829208186
38.531453907098175,36.694445505587474,2940.0254596357354,3,Off,On,48.230506723356555,Saturday,Yes,Summer,55.6658855460001
31.425078219788244,38.841245230139066,2111.513090581715,12,Off,On,31.08928585922941,Thursday,Yes,Summer,77.98941389215808
25.20912968552642,71.76793947503862,2740.916912836954,2,Off,On,29.26244026299132,Monday,Yes,Rainy,39.22296234608231
9.75471415558836,35.52533661238782,1006.2859354436541,6,On,On,15.876532576981784,Friday,Yes,Winter,51.16701141861211
20.23592082701716,84.23543448284796,1507.0805700749625,1,Off,On,5.280904913352547,Thursday,Yes,Rainy,39.63824987638123
5.120692303110459,40.37931153721058,2920.014535762988,12,On,On,49.06861274219288,Thursday,Yes,Winter,32.778095272870395
20.090041275942248,84.35810957436394,1536.7300622947077,1,On,Off,30.001786383586527,Wednesday,Yes,Rainy,40.0753368652146
14.897538063447298,44.64842836260167,1487.8161377544343,3,Off,Off,23.857241413015373,Friday,Yes,Winter,30.0
29.10123169056328,25.56122402518018,2603.6533682234376,8,Off,Off,27.74705322242984,Wednesday,No,Summer,74.66620877195453
5.843404243080945,37.83273242426238,839.2707655165439,13,On,Off,34.07028085214262,Monday,Yes,Winter,42.22111496264991
29.33344730741791,32.920221742237416,1242.8832068356069,2,On,Off,44.120588431036936,Sunday,Yes,Summer,56.768960110305144
24.999219979887847,73.44805180082992,2361.085068340404,6,Off,On,36.63585829467746,Monday,No,Rainy,56.25591243044436
19.180097120924483,78.50018848744105,2632.6718195087246,14,On,Off,49.46308282508806,Thursday,Yes,Rainy,50.958643082673404
35.344729481423585,21.986780037569964,1463.0474906639329,7,Off,Off,49.60908433005248,Tuesday,No,Summer,81.56259103464515
31.270281317353042,37.14418778686432,2855.277555884151,14,On,Off,15.433428393735015,Tuesday,No,Summer,121.58674957768466
21.094427889868825,74.6404241693343,2517.8645257245207,0,On,On,24.03811220388517,Tuesday,Yes,Rainy,51.38260393904941
22.216827863266644,72.35024720698597,2258.562338159933,8,Off,On,43.20752869455737,Saturday,No,Rainy,68.54663229491635
7.010212444306413,30.51367513549202,2931.9363646097886,15,On,On,44.63828461879237,Monday,No,Winter,75.46540873645574
7.213600535325259,37.08784859405229,1956.8500819211558,4,Off,On,39.31228698192768,Wednesday,Yes,Winter,30.0
37.15437074437292,35.19747567214929,1123.4184247129679,8,On,Off,43.220146478781096,Monday,Yes,Summer,64.93441499587459
12.745536323859863,44.736565725239814,1922.8086129728422,9,Off,On,45.094492588632754,Tuesday,Yes,Winter,30.0
36.662889032299,38.362163524711896,1032.0618316355349,8,Off,Off,12.707523551819488,Sunday,Yes,Summer,64.94750094935249
38.77413205911892,39.39044595440736,874.980797837381,8,On,Off,28.11177026264694,Sunday,Yes,Summer,65.79069768978562
12.807980734578027,36.53762777418317,1301.6496421359539,11,On,On,27.81147095721355,Friday,Yes,Winter,56.92633928647827
25.300762568251272,77.18443741554486,2017.4277064304022,5,On,On,42.49296937243164,Saturday,Yes,Rainy,46.86434707535783
38.65379616545077,28.7971161585115,1146.7508056974016,1,On,On,37.18902755581593,Wednesday,Yes,Summer,65.42464387838953
39.719474878297646,22.81339832917694,2046.5972054315648,9,Off,On,7.42686556052381,Tuesday,Yes,Summer,77.25508165662102
8.691941891664275,31.491438406274643,2932.850886013115,11,On,Off,18.17054987176955,Thursday,Yes,Winter,57.522657321353044
12.909698888545552,37.316249252164816,1856.2974724941182,15,Off,On,20.710585778213762,Friday,No,Winter,71.61737933343977
36.079905045562974,32.42063193949904,2506.370689472121,8,Off,Off,8.32665258894974,Friday,No,Summer,87.02858517316896
14.979586111091868,47.6187643033295,2262.9781196852045,4,On,On,45.17792438961758,Saturday,No,Winter,69.26338927445876
38.74477646886639,39.21990702487307,2092.1020533170763,13,Off,On,41.88718727817993,Sunday,Yes,Summer,71.84824699089194
5.230545521091635,45.32381682686132,2142.154405852709,15,Off,Off,44.12277264705431,Wednesday,Yes,Winter,30.0
8.810984101052636,30.728725720014957,2507.237691299343,13,On,On,8.991572501331113,Sunday,Yes,Winter,51.72357701885524
11.688119027588193,44.44330496871711,1751.3628338240514,7,Off,Off,38.339834125731144,Tuesday,No,Winter,41.903097547995884
9.70835694411323,35.67930135849741,988.6283325026908,3,On,Off,7.623827359578467,Monday,No,Winter,62.310444392319766
6.823570690749193,49.08914315549646,2786.6720426435722,0,Off,On,9.384821098191598,Saturday,No,Winter,38.00404947536868
10.881419415342279,48.01197036623768,2671.853491241204,0,On,On,18.812999117591605,Wednesday,Yes,Winter,44.04333782556505
33.42711495558321,25.089680095750815,2051.4865622144275,6,On,Off,23.983727211362098,Monday,No,Summer,110.70709216883822
23.461294229010036,85.00460681244425,1456.9051681863025,13,On,Off,37.33098462691311,Monday,Yes,Rainy,63.98703725822364
37.90350434371836,26.555211427080103,1066.2428316344553,12,Off,Off,44.29541399855027,Friday,No,Summer,89.52850242604127
5.235434460736133,44.198957909730204,1555.2586339765614,12,On,On,44.443014329825765,Tuesday,No,Winter,79.87400920766787
37.26311372296671,20.498499179732534,2900.2844849692187,6,Off,Off,20.77190661991622,Friday,Yes,Summer,60.81944661482555
9.978654219460857,38.77072454872033,2276.8712353231285,8,Off,On,0.4011282373340197,Thursday,No,Winter,73.88614350031145
27.990383575648355,81.27270827478992,1534.218444052243,13,Off,Off,30.06663349747778,Sunday,No,Rainy,77.28058425974737
5.5680625704891415,31.019688045611357,2516.854955014989,3,Off,On,26.260161397072608,Saturday,Yes,Winter,30.0
26.778734559709857,71.39800681530889,1015.0506184406279,6,On,On,4.420005104686492,Wednesday,Yes,Rainy,61.78073059292414
26.237208049078813,20.69524195395745,990.7436201549262,2,Off,Off,12.9549116798385,Thursday,No,Summer,74.56194792323502
14.889941224621857,38.8174521810116,1743.9188762803,12,Off,Off,20.440525464519084,Sunday,Yes,Winter,43.021819270584494
20.10129597012188,73.94765001601296,2858.51221740352,4,Off,Off,46.8752660797185,Sunday,No,Rainy,45.786358235336216
13.962779469884207,34.7076174943838,2409.3235303572806,15,On,Off,4.3375444961061715,Sunday,No,Winter,88.59699576316589
6.160175925956839,48.75273897663011,1836.6425973297971,11,Off,On,37.703112559323664,Tuesday,No,Winter,49.88494975158409
34.438727579687495,27.801966759256253,2448.2186562357256,7,Off,Off,27.57964952657273,Monday,No,Summer,86.7971063226993
30.35223601481951,28.699401524158183,1530.5079398013663,13,On,On,5.03585883978574,Wednesday,Yes,Summer,84.24465480681026
26.832312641894617,86.73415189047202,1806.003836261761,2,On,On,47.738277703065265,Saturday,Yes,Rainy,43.05820995401446
21.177303853457282,78.4942681659061,2125.6484821536073,3,Off,On,28.657322355686475,Tuesday,Yes,Rainy,36.34878094630996
27.526404510450007,26.277120881263205,2329.473365877232,6,Off,Off,30.422097344207817,Tuesday,No,Summer,78.69215928153332
8.609954625993192,32.81845910239532,2168.282197936167,13,On,On,17.23419375315634,Saturday,Yes,Winter,63.06310967546264
12.445701185399523,31.100222737120855,1378.310208715698,4,On,On,16.571024411719947,Sunday,No,Winter,71.30577959409612
27.758176575195243,85.1361633165407,2709.8040269714893,15,Off,On,13.643282452223188,Thursday,No,Rainy,83.48774034940492
23.73339309589916,87.15413322990224,2023.372115821547,12,On,On,25.95578687596093,Tuesday,No,Rainy,112.56785226459274
10.425085779190603,39.20459126987543,1853.6030013841503,15,On,Off,36.020327693305944,Tuesday,No,Winter,82.96730421347351
31.368268608422262,30.370648444490623,2680.2776123535573,2,On,Off,1.1124895079151986,Tuesday,Yes,Summer,78.70792803516954
12.802404278543376,45.00212209833296,1084.508542807911,2,On,On,24.425948559910616,Sunday,Yes,Winter,44.18794916338637
26.46282955901386,81.4844779312125,1669.5821517038569,5,On,On,24.261433729853916,Thursday,Yes,Rainy,58.690904690888054
28.353772907114063,27.972428549953523,1820.667719270386,7,Off,Off,36.668083451742625,Wednesday,No,Summer,76.87917669161216
25.983733923287506,88.14728524727141,2340.919160910151,7,On,Off,26.383846785330178,Saturday,No,Rainy,63.54683683965718
22.41455252462765,76.1182822245955,2409.943263923583,13,Off,On,20.084891258245293,Monday,No,Rainy,97.17695667645079
9.568418420610563,32.38907512221493,1744.8144515077142,12,On,Off,38.65199343244585,Friday,No,Winter,81.02393041834802
28.129918017967658,35.62211208230917,1415.6064271579462,7,Off,On,43.20737269538748,Monday,No,Summer,84.77927809764995
39.92219785479951,24.557647796844112,1919.0037139529559,9,Off,On,26.790676211600783,Sunday,No,Summer,98.83559983103953
36.36759800130939,28.37158147322471,2560.1851342449104,0,On,Off,7.490360979584993,Wednesday,No,Summer,91.23501264371822
29.24861961769853,25.851725216444105,2632.3786148738664,1,On,On,28.901517384684023,Saturday,No,Summer,107.85050323670242
33.043500100006696,26.979660599068897,2508.0601490154268,9,On,Off,35.28280079173333,Friday,Yes,Summer,73.53031222899455
31.298263436194958,31.8930684345422,1034.808191447523,7,Off,Off,4.979394472372372,Wednesday,Yes,Summer,62.62989416689437
24.61204619562033,81.97416833615793,2836.637216148153,10,On,Off,22.414365696814,Friday,Yes,Rainy,44.88351454466814
28.1756561223324,25.7445115630954,2908.4386753538324,12,Off,Off,15.87854076691817,Monday,No,Summer,100.95119457974133
29.299262248642034,36.262528682716585,1210.620587787182,0,On,Off,25.799177230622938,Monday,No,Summer,77.13077479894956
23.26285696576781,77.55537790864508,1237.6137681633177,0,Off,Off,36.43121926508337,Friday,No,Rainy,40.190987121629874
25.398493164786274,89.5385769371552,1430.0744307693253,15,On,On,19.498989077851665,Wednesday,Yes,Rainy,77.90333421443495
9.744540972976559,30.378084463587804,2790.7481574269113,14,On,On,25.617928340607676,Sunday,No,Winter,92.74821805030545
11.048031672647518,49.24333064912483,858.1295690059673,14,Off,On,29.57908652161474,Friday,Yes,Winter,50.22487660468682
14.188743493620724,38.18331747879198,2027.5160337838051,8,Off,Off,44.12889344752287,Tuesday,No,Winter,44.470631562241536
19.727851328776882,78.01863465099586,2128.9835018843896,2,On,Off,2.2831001152772923,Saturday,No,Rainy,71.50798920531533
36.06884284356577,23.08126351154105,2226.6287507859747,12,On,Off,28.89638123827299,Tuesday,Yes,Summer,80.94074364647454
25.656223842625284,73.36450100180082,1284.364918756247,10,Off,Off,39.78395212305237,Sunday,No,Rainy,68.48757110697647
11.03817620461377,32.459164290147235,1017.688763791644,13,Off,Off,23.488517025734666,Monday,No,Winter,61.96649457293257
